what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1525001811840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001811938
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001869892
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1525001870135
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525001871496
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1525001871496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001873563
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001876668
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1525001878753
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525001883615
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1525001886606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001886711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001890927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001903260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001903869
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1525001905231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001907456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001911125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001916250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1525001923791
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1525001923946
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1525001927919
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1525001929933
