what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201009101021,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1525170563048
started,bundle,org.eclipse.linuxtools.systemtap.ui.editor,0.3.0.201009101021,"org.eclipse.linuxtools.systemtap.ui.editor",1525170563055
started,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201009101021,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1525170563055
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1525170563059
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1525170563083
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1525170563084
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1525170563084
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1525170563105
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1525170563118
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1525170563120
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1525170563143
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1525170563143
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1525170563168
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1525170563200
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1525170563225
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1525170563256
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1525170563256
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1525170563256
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1525170563257
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1525170563268
os,sysinfo,,,"linux",1525170563272
arch,sysinfo,,,"x86_64",1525170563272
ws,sysinfo,,,"gtk",1525170563272
locale,sysinfo,,,"en_US",1525170563272
processors,sysinfo,,,"1",1525170563272
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1525170563272
java.runtime.version,sysinfo,,,"1.8.0_162-8u162-b12-0ubuntu0.16.04.2-b12",1525170563272
java.specification.name,sysinfo,,,"Java Platform API Specification",1525170563272
java.specification.vendor,sysinfo,,,"Oracle Corporation",1525170563272
java.specification.version,sysinfo,,,"1.8",1525170563272
java.vendor,sysinfo,,,"Oracle Corporation",1525170563272
java.version,sysinfo,,,"1.8.0_162",1525170563272
java.vm.info,sysinfo,,,"mixed mode",1525170563272
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1525170563272
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1525170563272
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1525170563272
java.vm.specification.version,sysinfo,,,"1.8",1525170563272
java.vm.vendor,sysinfo,,,"Oracle Corporation",1525170563272
java.vm.version,sysinfo,,,"25.162-b12",1525170563272
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1525170563754
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1525170564247
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1525170564574
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1525170564884
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1525170565011
